Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg GAP,Avg Run Cadence,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Steps,Body Battery Drain,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2012-10-14 19:57:48,false,"10K","10.82","912","01:35:54","140","151","--","--","--","8:52","3:25","276","411","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-13 22:32:55,false,"5K","5.88","540","00:50:09","146","159","--","--","--","8:31","4:06","193","239","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-11 20:44:22,false,"5K","5.80","455","00:49:09","138","154","--","--","--","8:28","3:29","199","199","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-10 20:45:58,false,"10K","10.69","901","01:35:18","142","190","--","--","--","8:55","5:04","504","437","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","773","955"
Running,2012-10-08 20:02:24,false,"7.5K","8.05","720","01:10:38","143","153","--","--","--","8:46","5:03","261","154","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-07 19:44:50,false,"10K","10.72","942","01:33:27","145","158","--","--","--","8:43","4:02","260","215","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-06 20:30:39,false,"5K","5.55","480","00:46:25","143","155","--","--","--","8:22","4:19","144","208","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-05 20:15:43,false,"5K","5.81","488","00:47:31","147","169","--","--","--","8:10","5:17","149","127","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-04 20:08:30,false,"5K","5.75","487","00:50:16","141","160","--","--","--","8:45","5:17","238","189","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-03 20:53:57,false,"5K","5.77","485","00:52:07","138","150","--","--","--","9:02","4:41","136","171","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-02 19:55:19,false,"10K","10.76","952","01:33:59","144","155","--","--","--","8:44","4:16","342","247","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-10-01 21:04:15,false,"5K","5.75","488","00:50:27","138","154","--","--","--","8:47","3:41","189","141","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-26 21:41:46,false,"5K interrupted by rain","5.41","454","00:45:08","139","162","--","--","--","8:20","4:40","178","267","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-24 19:53:48,false,"10K run","10.70","937","01:34:19","142","152","--","--","--","8:49","5:34","378","331","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-23 07:52:05,false,"Cubbon park exploration","1.29","100","00:11:22","128","148","--","--","--","8:48","5:22","--","--","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-21 20:07:35,false,"Untitled","5.73","499","00:47:17","146","166","--","--","--","8:15","5:10","220","119","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","807","948"
Running,2012-09-20 18:01:47,false,"5K run","5.79","468","00:47:54","142","170","--","--","--","8:16","4:55","181","151","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-19 19:43:05,false,"10K run","10.82","893","01:29:39","142","157","--","--","--","8:17","4:34","333","350","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-17 19:54:44,false,"10K run","10.66","908","01:31:28","143","153","--","--","--","8:35","5:16","337","390","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-16 21:51:07,false,"Untitled","5.79","460","00:45:55","145","167","--","--","--","7:56","4:28","94","244","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-16 21:27:34,false,"Untitled","0.26","15","00:04:27.7","93","99","--","--","--","17:29","6:31","275","27","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-15 07:03:07,false,"KTM 2012 - 10K","9.85","861","01:08:09","163","172","--","--","--","6:55","5:05","36","24","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-13 19:22:03,false,"Untitled","4.70","393","00:40:01","140","159","--","--","--","8:31","4:43","59","122","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-12 21:23:16,false,"Untitled","9.18","795","01:15:00","147","179","--","--","--","8:10","4:21","204","243","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-11 21:36:37,false,"Untitled","0.02","1","00:00:12.5","97","107","--","--","--","8:27","7:01","--","--","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-10 21:51:38,false,"Untitled","5.00","399","00:38:09","145","167","--","--","--","7:38","3:53","120","103","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-09 18:29:12,false,"Untitled","1.93","177","00:15:03","149","157","--","--","--","7:48","5:34","7","4","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-09 16:59:37,false,"Thanjavur By-pass","3.86","298","00:30:01","141","155","--","--","--","7:46","5:56","32","12","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-08 18:14:19,false,"Kandiyur - Kodi Amman","8.29","762","01:02:31","155","166","--","--","--","7:33","5:12","65","308","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-06 20:28:07,false,"Untitled","5.00","453","00:41:44","144","163","--","--","--","8:21","4:40","199","212","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-06 19:20:32,false,"Untitled","0.43","28","00:05:22.8","105","124","--","--","--","12:23","6:11","37","8","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-05 19:05:09,false,"Untitled","4.59","406","00:40:02","139","157","--","--","--","8:43","5:33","137","140","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","883","949"
Running,2012-09-04 19:54:06,false,"Untitled","4.49","401","00:40:01","139","156","--","--","--","8:55","4:01","228","172","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-03 20:18:30,false,"Untitled","8.14","758","01:11:18","144","160","--","--","--","8:46","4:51","516","443","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-09-02 22:53:18,false,"30 min run","4.36","379","00:35:02","141","157","--","--","--","8:02","4:13","55","186","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","890","1,046"
Running,2012-09-01 20:22:40,false,"30 min run","5.05","432","00:40:01","144","162","--","--","--","7:55","4:24","136","207","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-31 19:37:25,false,"Bridge 2 10K - Week 4 Day 3","7.17","686","01:01:03","145","161","--","--","--","8:31","4:09","249","245","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-30 19:57:14,false,"Bridge 2 10K - Week 4 Day 2","8.24","719","01:06:01","148","165","--","--","--","8:01","3:35","190","238","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-29 21:27:22,false,"56 min run cut short :)","4.27","363","00:33:15","148","168","--","--","--","7:47","5:06","59","160","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-28 21:23:04,false,"30 min run","4.47","381","00:35:05","149","167","--","--","--","7:51","5:02","102","120","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","894","937"
Running,2012-08-27 23:02:34,false,"Bridge 2 10K - Week 4 Day 1","7.38","680","01:06:06","145","162","--","--","--","8:58","5:06","132","194","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-26 20:19:56,false,"B210K - Week 3 Day 4","7.06","683","01:03:00","147","164","--","--","--","8:55","4:49","159","233","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-25 17:46:56,false,"Untitled","0.00","--","00:00:01.2","59","59","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-24 21:57:42,false,"B210K - Week 3 Day 3","7.73","765","01:03:10","147","163","--","--","--","8:10","1:53","383","388","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-23 21:37:47,false,"Untitled","7.83","769","01:05:06","--","--","--","--","--","8:19","4:35","1,319","1,321","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-07 19:21:40,false,"C25K - Week 8 Day 2","4.60","458","00:38:14","--","--","--","--","--","8:18","2:54","513","516","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","799","828"
Running,2012-08-04 20:22:36,false,"Untitled","3.31","433","00:29:22","--","--","--","--","--","8:52","1:17","27","29","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-03 20:07:22,false,"Untitled","4.04","399","00:36:12","--","--","--","--","--","8:57","1:25","58","55","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-08-01 19:58:29,false,"Untitled","4.06","402","00:34:59","--","--","--","--","--","8:38","2:00","62","53","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-30 19:42:58,false,"Untitled","3.94","396","00:33:06","--","--","--","--","--","8:24","1:18","54","53","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-28 11:24:11,false,"Untitled","2.58","257","00:33:44","--","--","--","--","--","13:04","1:37","40","29","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-27 20:04:23,false,"Untitled","5.36","545","00:34:49","--","--","--","--","--","6:30","1:13","33","30","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-25 22:16:54,false,"Untitled","5.86","640","00:37:26","--","--","--","--","--","6:23","0:43","37","34","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-24 19:56:08,false,"Untitled","3.48","363","00:28:49","--","--","--","--","--","8:16","1:22","60","52","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-23 19:38:24,false,"Untitled","3.73","409","00:32:35","--","--","--","--","--","8:44","0:55","50","44","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-22 21:52:20,false,"Untitled","5.84","609","00:32:40","--","--","--","--","--","5:36","0:40","33","28","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-19 20:00:48,false,"Untitled","5.07","607","00:33:20","--","--","--","--","--","6:34","0:34","33","31","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-18 19:18:53,false,"Untitled","3.38","353","00:30:14","--","--","--","--","--","8:56","1:39","55","43","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-17 21:03:52,false,"Untitled","5.47","608","00:39:49","--","--","--","--","--","7:17","1:04","30","27","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-16 21:02:14,false,"Untitled","5.90","615","00:31:33","--","--","--","--","--","5:21","0:50","35","27","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-15 21:00:53,false,"Untitled","4.99","611","00:35:32","--","--","--","--","--","7:08","0:31","33","29","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2012-07-12 21:13:18,false,"Untitled","5.77","699","00:35:24","--","--","--","--","--","6:08","0:46","35","33","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
